"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"000502024";"Objeto: CONTRATO NR 50 - CUJO OBJETO É A CONTRATAÇÃO DE EMPRESA PARA TRANSPORTE RODOVIARIO";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168006";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF";"17/02/2025";"07/01/2026";"17/02/2025";"17/02/2027";"20850400000101";"TRANSUR TRANSPORTE RODOVIARIO MANSUR LTDA.";"120000,0000";"120000,0000";"-3";"";"";"";""
"001592025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO MEDIANTE CREDENCIAMENTO DE SERVIÇOS COMUNS DE TRANSPORTE NACIONAL E INTERNACIONAL DE BAGAGEM, VEÍCULO DO TIPO AUTOMÓVEL E MOTOCICLETA, COM ABRANGÊNCIA NACIONAL, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL, SEMPRE COM SEGURO ESPECÍFICO, PORTA A PORTA, PARTINDO DAS LOCALIDADES QUE ABRANGEM O COMANDO DA 5ª REGIÃO MILITAR (PARANÁ E SANTA CATARINA) PARA QUAISQUER CIDADES DO BRASIL E PAÍSES DO EXTERIOR, A SEREM EXECUTADOS SEM DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, N";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160219";"COMANDO 5ª REGIAO MILITAR";"09/09/2025";"12/01/2026";"09/09/2025";"09/09/2026";"03849500000190";"A. CENTRAL TRANSPORTES LTDA";"553,9800";"553,9800";"-3";"";"";"";""
"001632025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO MEDIANTE CREDENCIAMENTO DE SERVIÇOS COMUNS DE TRANSPORTE NACIONAL E INTERNACIONAL DE BAGAGEM, VEÍCULO DO TIPO AUTOMÓVEL E MOTOCICLETA, COM ABRANGÊNCIA NACIONAL, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL, SEMPRE COM SEGURO ESPECÍFICO, PORTA A PORTA, PARTINDO DAS LOCALIDADES QUE ABRANGEM O COMANDO DA 5ª REGIÃO MILITAR (PARANÁ E SANTA CATARINA) PARA QUAISQUER CIDADES DO BRASIL E PAÍSES DO EXTERIOR, A SEREM EXECUTADOS SEM DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, N";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160219";"COMANDO 5ª REGIAO MILITAR";"09/09/2025";"12/01/2026";"09/09/2025";"09/09/2026";"03849500000190";"A. CENTRAL TRANSPORTES LTDA";"559,2600";"559,2600";"-3";"";"";"";""
"000262025";"Objeto: PRESTAÇÃO DOS SERVIÇOS DE ORGANIZAÇÃO DE EVENTOS, PARA A REALIZAÇÃO DE CERIMÔNIAS, EVENTOS E VISITAS OFICIAIS SOB A RESPONSABILIDADE DA ADVOCACIA-GERAL DA UNIÃO, EM TODO O TERRITÓRIO NACIONAL, SOB DEMANDA. OS SERVIÇOS ABRANGEM O PLANEJAMENTO OPERACIONAL, ORGANIZAÇÃO, EXECUÇÃO, ACOMPANHAMENTO, FORNECIMENTO DE SERVIÇOS ESPECIALIZADOS, DE EQUIPAMENTOS E MATERIAIS DE APOIO, DE INSTALAÇÕES E MOBILIÁRIOS, DE ALIMENTAÇÃO E BEBIDAS, DE ORNAMENTAÇÃO, DE PAPELARIA E IMPRESSOS, DE LOCAÇÃO DE ESPAÇO, DE AQUISIÇÃO, EM R";"";"Sem Informação";"Não se aplica";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"30/12/2025";"02/01/2026";"30/12/2025";"30/12/2026";"07832586000108";"DF TURISMO E EVENTOS LTDA";"544163,0000";"544163,0000";"-3";"";"";"";""
"000332025";"Objeto: O OBJETO DO PRESENTE CONTRATO É A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS, DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL, PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR -PNAE, VISANDO ATENDER AS DEMANDAS DO IFES CAMPUS SANTA TERESA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26406";"Instituto Federal de Educação, Ciência e T";"158426";"INST.FED. ESPIRITO SANTO/CAMPUS SANTA TERESA";"22/12/2025";"09/01/2026";"22/12/2025";"22/12/2026";"28358894000105";"COOPERATIVA DA AGRICULTURA FAMILIAR DE CARIACICA CAFC ES";"2638,8600";"2638,8600";"-3";"";"";"";""
"000642025";"Objeto: A PRESTAÇÃO DE APOIO POR PARTE DA FUNDAÇÃO DE APOIO AO PROJETO DE EXTENSÃO DENOMINADO 'CENTRO COLABORADOR EM ALIMENTAÇÃO E NUTRIÇÃO ESCOLAR - CECANE/UFES'.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"30/12/2025";"06/01/2026";"30/12/2025";"30/12/2026";"02980103000190";"FUNDACAO ESPIRITO SANTENSE DE TECNOLOGIA - FEST";"753744,0000";"753744,0000";"-3";"";"";"";""
"010012026";"Objeto: A REGULAMENTAÇÃO DA ATUAÇÃO DA FUNDAÇÃO NA PRESTAÇÃO DE APOIO, PLANEJAMENTO E EXECUÇÃO DE AÇÕES QUE PERMITAM A REALIZAÇÃO DO PROJETO DE EXTENSÃO DENOMINADO 'INOVAÇÃO E SUSTENTABILIDADE NO TRATAMENTO DE ÁGUAS (INSTA).', DORAVANTE DENOMINADO PROJETO, NO ÂMBITO DO TERMO DE COOPERAÇÃO Nº 01/2026 FIRMADO, EM MODALIDADE CONTRATUAL TRIPARTITE, ENTRE A UNIVERSIDADE E A ARCELORMITTAL BRASIL S/A, DORAVANTE DENOMINADA EMPRESA, COM INTERVENIÊNCIA DA FUNDAÇÃO DE APOIO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"07/01/2026";"09/01/2026";"07/01/2026";"07/07/2028";"02980103000190";"FUNDACAO ESPIRITO SANTENSE DE TECNOLOGIA - FEST";"23910,0000";"23910,0000";"-3";"";"";"";""
"000632025";"Objeto: A PRESTAÇÃO DE APOIO POR PARTE DA FUNDAÇÃO DE APOIO AO PROJETO DE PESQUISA DENOMINADO 'POTENCIAIS EFEITOS GENOTÓXICOS DE ELEMENTOS QUÍMICOS PRESENTES NO MATERIAL PARTICULADO ATMOSFÉRICO DA GRANDE VITÓRIA - ES'";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"31/12/2025";"06/01/2026";"31/12/2025";"31/12/2027";"02980103000190";"FUNDACAO ESPIRITO SANTENSE DE TECNOLOGIA - FEST";"350000,0000";"350000,0000";"-3";"";"";"";""
"003202025";"Objeto: CONTRATAÇÃO DE COMPRESSA GAZE, TECIDO 100% ALGODÃO, 13 FIOS/CM2, COR BRANCA, ISENTA DE IMPUREZAS, 8 CAMADAS, 7,50 CM, 7,50 CM, 5 DOBRAS, DESCARTÁVEL";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"09/01/2026";"13/01/2026";"09/01/2026";"09/01/2027";"11215901000117";"CIRURGICA BIOMEDICA LTDA";"3298,0000";"3298,0000";"900052025";"";"";"";""
"000142025";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A INSTALAÇÃO , CONFIGURAÇÃO DE CIRCUITOS DE MONITORAMENTO E GRAVAÇÃO DE IMAGENS E SENSORIAMENTO CONDICIONADO";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"781330";"CAPITANIA DOS PORTOS DO RIO DE JANEIRO.";"16/12/2025";"08/01/2026";"08/01/2026";"08/01/2027";"01363700000103";"L PELLE COMERCIO DE INFORMATICA LTDA";"167780,2500";"167780,2500";"900192024";"";"";"";""
"000252025";"Objeto: CONTRATAÇÃO DE SERVIÇOS NA ESPECIALIDADE CLÍNICA MÉDICA.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160403";"6 GRUPO DE ARTILHARIA DE CAMPANHA";"31/12/2025";"02/01/2026";"31/12/2025";"18/12/2030";"87752945000148";"RADIOCLINICA CLINICA DE RADIODIAGNOSTICOS LTDA";"800000,0000";"800000,0000";"-3";"";"";"";""
"000022026";"Objeto: FORNECIMENTO DE APARELHO DE RAIOS-X MÓVEL DIGITAL";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155914";"HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO";"09/01/2026";"13/01/2026";"12/01/2026";"11/01/2030";"58752460000156";"SHIMADZU DO BRASIL COMERCIO LTDA.";"547345,7800";"547345,7800";"900472024";"";"";"";""
"000132025";"Objeto: A CONTRATAÇÃO DE SERVIÇOS COMUNS DE SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE ELEVADORES, COM FORNECIMENTO DE PEÇAS PARA O CENTRO MILITAR DE CONVENÇÕES E HOSPEDAGEM DA AERONÁUTICA (CEMCOHA), NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120023";"BASE AEREA DE SALVADOR";"12/12/2025";"08/01/2026";"12/12/2025";"12/12/2026";"29080486000105";"PREVELAR SOLUCOES EM ENGENHARIA LTDA";"10800,0000";"10800,0000";"-3";"";"";"";""
"002102025";"Objeto: CONTRATAÇÃO IMEDIATA DE EMPRESA ESPECIALIZADA NA EXECUÇÃO PLENA DE SOLUÇÕES PERTINENTES AOS SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM SISTEMAS DE CLIMATIZAÇÃO (SISTEMA DE REFRIGERAÇÃO VIA EXPANSÃO INDIRETA E DE RENOVAÇÃO DE AR), ENVOLVENDO CHILLERS, EXAUSTORES, VENTILADORES, CIRCUITOS DE ÁGUA GELADA, UNIDADES INTERNAS (FAN COILS DO TIPO HI-WALL, PISO-TETO OU CASSETE), DUTOS DE AR, ENTRE DEMAIS COMPONENTES E ACESSÓRIOS EM GERAL, SEM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26246";"Universidade Federal de Santa Catarina";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"30/12/2025";"06/01/2026";"16/01/2026";"16/01/2027";"17015086000129";"KOMPETENZ CLIMATIZACAO LTDA";"1540000,0000";"1540000,0000";"-3";"";"";"";""
"000012026";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS DE OUTSOURCING DE IMPRESSÃO (SERVIÇOS DE IMPRESSÃO CORPORATIVA), INCLUINDO A DISPONIBILIDADE DE EQUIPAMENTOS NAS DEPENDÊNCIAS DO CONTRATANTE, INSTALAÇÃO DE SOFTWARE DE GERENCIAMENTO PARA MONITORAMENTO E TARIFAÇÃO/BILHETAGEM, ASSISTÊNCIA TÉCNICA DE MANUTENÇÃO PREVENTIVA/CORRETIVA E REPOSIÇÃO DE INSUMOS, PEÇAS E SUPRIMENTOS, CONFORME ESPECIFICAÇÃO DO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160391";"CENTRO DE PREPARACAO OFICIAIS RESERVA/PA";"02/01/2026";"06/01/2026";"02/01/2026";"02/01/2027";"04731983000197";"DISKTONER COPIADORAS E IMPRESSORAS LTDA";"42012,0000";"42012,0000";"-3";"";"";"";""
"000022026";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAR SERVIÇOS DE LOCAÇÃO DE MÃO-DE-OBRA, VISANDO ATENDER ÀS NECESSIDADES OPERACIONAIS DE LIMPEZA E CONSERVAÇÃO DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CAMPUS FORMIGA, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, UTILIZANDO NA EXECUÇÃO, MÃO DE OBRA QUALIFICADA E TREINADA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"158513";"INST.FED. MINAS GERAIS/CAMPUS FORMIGA";"07/01/2026";"08/01/2026";"07/01/2026";"07/01/2027";"24104071000100";"PRESTAR SERVICE SERVICOS LTDA";"500274,8400";"500274,8400";"-3";"";"";"";""
"000552025";"Objeto: CONTRATAÇÃO DE FUNDAÇÃO DE APOIO PARA EXECUÇÃO DE SERVIÇOS TÉCNICOS E ADMINISTRATIVOS DE APOIO À GESTÃO DO PROJETO DE EXTENSÃO INTITULADO 'PROJETO ESPORTE NA UNIFEI - DESENVOLVIMENTO HUMANO, SAÚDE E INTEGRAÇÃO UNIVERSITÁRIA'";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26261";"Universidade Federal de Itajubá";"153030";"UNIVERSIDADE FEDERAL DE ITAJUBA";"08/01/2026";"09/01/2026";"08/01/2026";"08/01/2027";"21415112000183";"FUNDACAO THEODOMIRO SANTIAGO";"294000,0000";"294000,0000";"-3";"";"";"";""
"000412025";"Objeto: CONTRATAÇÃO DA FUNDAÇÃO PARQUE TECNOLÓGICO DA PARAÍBA - PAQTCPB PARA PRESTAR SERVIÇOS DE APOIO CONSISTENTES AO GERENCIAMENTO ADMINISTRATIVO E FINANCEIRO NECESSÁRIO À EXECUÇÃO DO PROJETO ' PROCAMPO - APOIO AO TEMPO COMUNIDADE 2025' (PROJETO DE ATIVIDADES DO TEMPO COMUNIDADE 2025/2026 DA LICENCIATURA EM EDUCAÇÃO DO CAMPO DA UAEDUC/CDSA/UFCG), O QUAL FORA DEVIDAMENTE APROVADO PELAS INSTÂNCIAS COMPETENTES DA UNIVERSIDADE, NA FORMA DA LEI.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26252";"Universidade Federal de Campina Grande";"158195";"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE";"31/12/2025";"05/01/2026";"31/12/2025";"31/12/2026";"09261843000116";"FUNDACAO PARQUE TECNOLOGICO DA PARAIBA";"180000,0000";"180000,0000";"-3";"";"";"";""
"000512025";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SEGUROS PERTENCENTES À FROTA DE VIATURAS ADMINISTRATIVAS DA CAPITANIA DOS PORTOS DE SÃO DE PAULO, CONTEMPLANDO COBERTURA ANUAL CONTRA PERDA, DANO, COLISÃO, ROUBO, INCÊNDIO, TERCEIROS E ASSISTÊNCIA 24 HORAS";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"789310";"CAPITANIA DOS PORTOS DE SAO PAULO";"03/12/2025";"07/01/2026";"03/12/2025";"03/12/2026";"90180605000102";"GENTE SEGURADORA SA";"2364,8100";"2364,8100";"-3";"";"";"";""
"000352025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE AQUISIÇÃO DE CONTEÚDOS DISPONÍVEIS NA BASE DE DADOS OXFORD COMPETITION LAW, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30211";"Conselho Administrativo de Defesa Econômica";"303001";"CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"06/01/2026";"08/01/2026";"06/01/2026";"06/01/2028";"42356782000146";"EBSCO BRASIL LTDA";"48231,3200";"48231,3200";"-3";"";"";"";""
"001472025";"Objeto: CONTRATAÇÃO DE SERVIÇOS COMUNS CONTÍNUOS DE MANUTENÇÃO PREVENTIVA E QUALIFICAÇÃO DE OPERAÇÃO E PERFORMANCE DOS EQUIPAMENTOS DA MARCA AGILENT/VARIAN, SITUADOS NOS LABORATÓRIOS QUE INTEGRAM O INSTITUTO DE TECNOLOGIA EM FÁRMACOS/FIOCRUZ.";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"05/01/2026";"05/01/2026";"05/01/2026";"05/01/2031";"03290250000606";"AGILENT TECHNOLOGIES BRASIL LTDA";"10947859,5000";"10947859,5000";"-3";"";"";"";""
"000922025";"Objeto: O objeto do presente instrumento é aquisição de equipamento de suporte cirúrgico e CME conforme condições e quantidades destinadas aos Hospitais Universitários Federais da Empresa Brasileira de Serviços Hospitalares (Ebserh), pelo prazo de 12 (doze) meses, conforme especificações e quantitativos estabelecidos no termo de referência.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"29/12/2025";"06/01/2026";"29/12/2025";"29/12/2026";"06028137000211";"GETINGE DO BRASIL EQUIPAMENTOS MEDICOS LTDA.";"926580,0000";"926580,0000";"-3";"";"";"";""
"001122025";"Objeto: O objeto do presente instrumento é aquisição de equipamento de suporte cirúrgico e CME conforme condições e quantidades destinadas para atendimento do Hospital Universitário da Universidade Federal de São João del-Rei - Divinópolis, pelo prazo de 12 (doze) meses, conforme especificações e quantitativos estabelecidos no termo de referência.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"30/12/2025";"06/01/2026";"02/01/2026";"02/01/2027";"06028137000211";"GETINGE DO BRASIL EQUIPAMENTOS MEDICOS LTDA.";"397920,0000";"397920,0000";"-3";"";"";"";""
"000542025";"Objeto: CONTRATAÇÃO DE OBRA DE ENGENHARIA CONSISTENTE EM REFORMA E AMPLIAÇÃO DO ALMOXARIFADO CENTRAL E DA HOTELARIA DO HOSPITAL UNIVERSITÁRIO PROFESSOR EDGARD SANTOS, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155907";"HOSPITAL UNIVERSITARIO PROF. EDGARD SANTOS";"08/01/2026";"12/01/2026";"12/01/2026";"01/04/2028";"10672793000149";"ART PROJETOS CONSTRUCOES E SERVICOS LTDA";"16100000,0000";"16100000,0000";"-3";"";"";"";""
"003692025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE 01 (UM) PLANO DE ASSINATURA COM ACESSOS DE INTERNET BANDA LARGA POR SISTEMA DE FIBRA ÓTICA COM VELOCIDADE DE 1.000 MB DE DOWNLOAD E 500 MEGA DE UPLOAD, NOS TERMOS DA TABELA ABAIXO, CONFORME CONDIÇÕES E EXIGÊNCIAS ESTABELECIDAS NESTE INSTRUMENTO.";"";"Sem Informação";"Não se aplica";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"190004";"FUNAI-COORDENACAO REGIONAL DE JI-PARANA/RO";"05/12/2025";"08/01/2026";"12/12/2025";"11/12/2026";"14629705000187";"BRASIL DIGITAL SERVICOS DE INFORMATICA E COMERCIO LTDA";"3598,8000";"3598,8000";"-3";"";"";"";""
"000512025";"Objeto: OBRA PARA CONSTRUÇÃO DE ESPAÇO DE CONVIVÊNCIA E COWORKING NA UTFPR CAMPUS GUARAPUAVA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153178";"UTFPR - CAMPUS PONTA GROSSA";"23/12/2025";"07/01/2026";"02/02/2026";"02/07/2026";"18109989000131";"4L SERVICOS E MANUTENCOES LTDA";"512881,5500";"512881,5500";"-3";"";"";"";""
"001072025";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É O FORNECIMENTO DE EQUIPAMENTO DE SUPORTE MATERNO-INFANTIL CONFORME CONDIÇÕES E QUANTIDADES DESTINADAS AOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES (EBSERH), NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"05/01/2026";"08/01/2026";"05/01/2026";"05/01/2027";"61185922000105";"DRAGER DO BRASIL LTDA";"24000,0000";"24000,0000";"-3";"";"";"";""
"003002025";"Objeto: AQUISIÇÃO DE MATERIAIS FARMACOLÓGICOS - GCALC";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160020";"HOSPITAL MILITAR DE AREA DE MANAUS";"07/01/2026";"08/01/2026";"07/01/2026";"06/01/2027";"84487131000135";"MAPEMI - BRASIL MATERIAIS MEDICOS E ODONTOLOGICOS LTDA";"95865,0000";"95865,0000";"-3";"";"";"";""
"000442025";"Objeto: CONTRATAÇÃO DE EMPRESA PARA REALOCAÇÃO DE INVERSORES E PAINÉIS FOTOVOLTAICOS - UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI - CAMPUS ITAJUBÁ, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26261";"Universidade Federal de Itajubá";"153030";"UNIVERSIDADE FEDERAL DE ITAJUBA";"05/01/2026";"06/01/2026";"05/01/2026";"05/09/2026";"15312398000179";"M & M ELETRICIDADE,TELECOMUNICACOES E CONSTRUCOES LTDA";"265000,0000";"265000,0000";"-3";"";"";"";""
"000012026";"Objeto: CONTRATAÇÃO DE SERVIÇOS COMUNS DE ACESSO À INTERNET BANDA LARGA, VIA FIBRA ÓPTICA, COM VELOCIDADE MÍNIMA GARANTIDA DE 600 MB OU SUPERIOR, INCLUINDO INSTALAÇÃO, EQUIPAMENTOS, CONFIGURAÇÃO, SUPORTE TÉCNICO, MONITORAMENTO E MANUTENÇÃO PREVENTIVA E CORRETIVA CONTÍNUA PARA A AGÊNCIA REGIONAL DO TRABALHO E EMPREGO DE GUARAPARI.";"";"Sem Informação";"Não se aplica";"40000";"Ministério do Trabalho e Emprego";"40000";"Ministério do Trabalho e Emprego - Unidades ";"400066";"SUPERINTENDENCIA REGIONAL DO TRABALHO/ES";"31/12/2025";"09/01/2026";"09/01/2026";"08/01/2027";"05780907000134";"BRASIL RADIOWAVE LTDA";"10,0000";"10,0000";"-3";"";"";"";""
"000032025";"Objeto: CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS DE APOIO ADMINISTRATIVO E OPERACIONAL INCLUINDO A MÃO DE OBRA E O FORNECIMENTO DE MATERIAIS, A SEREM EXECUTADOS COM EQUIPAMENTOS, UNIFORMES E EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL (EPIS), COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"156154";"INST. FED. DO PARANA/CAMPUS PINHAIS";"06/01/2026";"07/01/2026";"26/01/2026";"26/01/2031";"04970088000125";"PLANSERVICE TERCEIRIZACAO DE SERVICOS LTDA";"269191,2000";"269191,2000";"900272025";"";"";"";""
"120482025";"Objeto: APOIO NA EXECUÇÃO DAS ATIVIDADES E NA GESTÃO ADMINISTRATIVA E FINANCEIRA DA CONTRATADA AO PROJETO ACADÊMICO NA VERTENTE DE PESQUISA - APLICADA SOB O TÍTULO: 'EFICÁCIA DA POLIQUIMIOTERAPIA EM 12 DOSES FIXAS PARA O TRATAMENTO DA HANSENÍASE MULTIBACILAR E PARA A PREVENÇÃO DE RECIDIVAS'.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26243";"Universidade Federal do Rio Grande do Norte";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"31/12/2025";"05/01/2026";"31/12/2025";"18/12/2028";"08469280000193";"FUNDACAO NORTE RIO GRANDENSE DE PESQUISA E CULTURA";"300000,0000";"300000,0000";"-3";"";"";"";""
"121802025";"Objeto: CONSTITUI OBJETO DO PRESENTE CONTRATO OBTER O APOIO NA EXECUÇÃO DAS ATIVIDADES E NA GESTÃO ADMINISTRATIVA E FINANCEIRA DA CONTRATADA AO PROJETO ACADÊMICO NAS VERTENTES DE DESENVOLVIMENTO INSTITUCIONAL SOB O TÍTULO: ' DESENVOLVIMENTO TÉCNICO-CIENTÍFICO DO DEPARTAMENTO DE ENGENHARIA DO PETRÓLEO'.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26243";"Universidade Federal do Rio Grande do Norte";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"30/12/2025";"09/01/2026";"30/12/2025";"30/12/2027";"08469280000193";"FUNDACAO NORTE RIO GRANDENSE DE PESQUISA E CULTURA";"281062,5000";"281062,5000";"-3";"";"";"";""
"122882025";"Objeto: OBTER O APOIO NA EXECUÇÃO DAS ATIVIDADES E NA GESTÃO ADMINISTRATIVA E FINANCEIRA DA CONTRATADA AO PROJETO ACADÊMICO NA VERTENTE DE PESQUISA- BÁSICA- EXTENSÃO - PROJETO SOB O TÍTULO: 'FORTALECIMENTO DA ESCOLA AGRÍCOLA DE JUNDIAÍ: CIÊNCIA, TECNOLOGIA E INOVAÇÃO PARA O DESENVOLVIMENTO SUSTENTÁVEL.'";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26243";"Universidade Federal do Rio Grande do Norte";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"31/12/2025";"05/01/2026";"31/12/2025";"18/12/2026";"08469280000193";"FUNDACAO NORTE RIO GRANDENSE DE PESQUISA E CULTURA";"700000,0000";"700000,0000";"-3";"";"";"";""
